from,to,start,end
DCA,LGA,1353449100,1353454320
SEA,LAX,1353444000,1353453540
MSP,ATL,1353446040,1353454440
BWI,CVG,1353449040,1353454320
DEN,LAS,1353447660,1353453780
PVD,DTW,1353446580,1353454680
PHL,HPN,1353451260,1353454440
BHM,IAH,1353447780,1353454140
ORD,EWR,1353447360,1353454740
RIC,EWR,1353449580,1353454080
FLL,ATL,1353447480,1353454020
PDX,IAH,1353442020,1353455460
IAD,EWR,1353450600,1353455100
DTW,DFW,1353444180,1353454140
STL,DCA,1353446220,1353453000
ATL,IAH,1353446760,1353454920
EWR,SYR,1353447780,1353453120
SEA,DEN,1353444420,1353454020
MCO,DTW,1353444120,1353453960
JAN,ORD,1353445860,1353453720
CAE,DTW,1353447480,1353454140
GSO,PHL,1353450180,1353454320
DEN,PHX,1353447660,1353454020
PHX,SMF,1353447060,1353454020
CAE,DCA,1353450300,1353454680
RSW,IND,1353445020,1353454140
PHX,OAK,1353446940,1353454380
BWI,ISP,1353448140,1353451740
JFK,MSP,1353444240,1353454380
SLC,BOI,1353449460,1353454260
RSW,BOS,1353443520,1353453900
CLT,STL,1353447240,1353454200
SFO,SLC,1353447900,1353453960
HOU,ATL,1353447300,1353454320
ATL,CLT,1353449640,1353454020
MKE,DTW,1353449820,1353454620
SDF,CLE,1353449580,1353453720
SMF,PHX,1353447660,1353453660
TPA,CLT,1353448860,1353454680
DAL,OKC,1353450900,1353453720
SJC,LAS,1353448860,1353453540
LAX,OKC,1353444300,1353454440
AUS,MCO,1353446040,1353453600
PHL,MDT,1353452460,1353454680
CLT,MSY,1353447480,1353455220
SAT,HOU,1353452700,1353455280
JFK,ORD,1353446820,1353454800
SEA,SLC,1353446460,1353453420
IAH,ATL,1353447360,1353454860
CVG,DCA,1353449820,1353454980
JFK,SFO,1353430140,1353454680
DAL,TUL,1353450540,1353453840
TPA,IND,1353445860,1353453840
DCA,LGA,1353449640,1353454500
LAS,RNO,1353449760,1353453840
ORD,BNA,1353449580,1353454500
FLL,LGA,1353444780,1353454200
IAD,HSV,1353448020,1353454380
BOS,ROC,1353449220,1353454080
LAX,MEM,1353441240,1353454200
BOI,DEN,1353448020,1353453660
BNA,BWI,1353448620,1353454140
LGA,CVG,1353446340,1353454680
SMF,DEN,1353446700,1353454260
SJC,ONT,1353449700,1353453540
ORD,TUL,1353447900,1353454860
STL,MCO,1353446220,1353453780
IAD,DTW,1353448080,1353454560
ORD,STL,1353450720,1353454320
OAK,LAX,1353449880,1353454320
FAY,ATL,1353448440,1353454380
DFW,LIT,1353450420,1353454920
TLH,TPA,1353451440,1353454680
ATL,PHL,1353447180,1353454500
DFW,SDF,1353447900,1353454860
SMF,LAX,1353449880,1353454920
TPA,MDW,1353444720,1353454140
PHX,IAH,1353446640,1353454620
DEN,BOS,1353441180,1353454680
DTW,PIT,1353450600,1353453960
IAH,DCA,1353445140,1353454800
LAS,CLT,1353438840,1353454140
CLE,IND,1353451140,1353454620
PHL,PHX,1353436980,1353454560
AUS,PHX,1353445920,1353454620
ATL,HOU,1353446400,1353454620
BWI,DTW,1353448380,1353454680
MCI,PHX,1353444840,1353454200
ATL,SLC,1353438840,1353453540
JFK,ATL,1353444780,1353454380
DTW,IND,1353451200,1353454860
IAH,SLC,1353442620,1353454260
MCO,HOU,1353444240,1353453660
ATL,MKE,1353447120,1353454260
LAS,SJC,1353449040,1353453840
SAN,SAT,1353445200,1353454500
PVD,DCA,1353449100,1353454800
ALB,DCA,1353449160,1353454260
EWR,SFO,1353432480,1353454980
EWR,DAY,1353446760,1353453840
ORD,IND,1353450960,1353454020
ALW,SEA,1353450360,1353453840
PHX,ELP,1353450480,1353454080
ISP,DCA,1353450420,1353455460
CMH,DEN,1353444480,1353454260
IAD,JAX,1353448140,1353454680
ORD,LEX,1353449820,1353453960
MDW,SDF,1353448740,1353453720
JAX,ATL,1353449280,1353454440
DEN,GJT,1353451200,1353454440
PHL,BDL,1353451020,1353454980
SLC,SAN,1353448500,1353454680
CLT,PBI,1353447480,1353454380
IND,CLT,1353448800,1353454140
SLC,SAT,1353444420,1353453960
SLC,PSC,1353449340,1353454860
PWM,LGA,1353449760,1353454500
IAD,LGA,1353449100,1353454260
MIA,CLT,1353447300,1353454500
SYR,PHL,1353450000,1353454560
CSG,ATL,1353452100,1353455460
BWI,EWR,1353450360,1353454320
CID,ORD,1353450300,1353454560
ORD,CAK,1353449160,1353454140
PHF,CLT,1353450540,1353454980
BNA,MCO,1353447360,1353453720
FLG,PHX,1353451560,1353454440
PHX,SBP,1353448380,1353454500
ORD,IAH,1353446640,1353455040
ROC,DCA,1353450720,1353454860
RDU,EWR,1353448260,1353454380
CLE,ROC,1353448320,1353452400
BUR,DEN,1353447240,1353454620
ORD,CAE,1353448560,1353454320
ATL,CVG,1353449760,1353454380
LGA,FLL,1353442560,1353453960
DEN,PIT,1353444060,1353455160
IAH,MFE,1353451020,1353455100
LGB,OAK,1353448500,1353454020
PDX,SEA,1353452280,1353454740
SEA,AUS,1353440100,1353454500
ORD,PHX,1353442500,1353454440
IAD,SFO,1353432420,1353453600
SLC,DEN,1353450060,1353454440
LAS,JFK,1353436020,1353454320
SYR,EWR,1353450600,1353455160
BDL,CVG,1353447900,1353454860
MCO,RDU,1353448200,1353453960
DSM,PHX,1353444360,1353454440
MCO,DTW,1353444300,1353454380
PHL,ORD,1353447840,1353455280
SLC,PHX,1353448920,1353454680
PDX,RDM,1353451560,1353454140
MCO,MSY,1353448080,1353454680
ATL,BWI,1353446400,1353454080
SEA,SAN,1353444540,1353454560
LGA,IAD,1353450000,1353455040
RDU,BOS,1353448020,1353454080
LAS,SAN,1353450480,1353453900
RKS,DEN,1353450420,1353454620
BWI,STL,1353447480,1353454620
OAK,LAS,1353447900,1353454560
PHL,LGA,1353452160,1353454620
OAK,LAX,1353450480,1353455040
LAS,SEA,1353446100,1353454560
MSY,DEN,1353444240,1353454920
HOU,DAL,1353450780,1353454260
IAH,MCI,1353448260,1353455100
BNA,MCI,1353449520,1353454620
SLC,MEM,1353444720,1353455100
MSP,PHX,1353443580,1353454680
MCO,STL,1353444540,1353453960
MKE,LGA,1353446700,1353454080
GSO,CLT,1353451860,1353454620
PHL,PIT,1353450300,1353455100
SFO,ORD,1353439320,1353455340
LAX,SAT,1353444540,1353454020
IAH,BHM,1353449880,1353455040
PDX,BOI,1353450660,1353454740
SLC,SNA,1353448740,1353454920
SMF,LAS,1353449640,1353454080
ITH,DTW,1353449340,1353454800
IND,MSP,1353449280,1353455160
OKC,BWI,1353444600,1353454380
MEM,LAX,1353440400,1353454860
MDW,DTW,1353450360,1353454980
LAX,DFW,1353444120,1353454560
JAN,CLT,1353449520,1353455220
DFW,MFE,1353450300,1353455220
ATL,LEX,1353450600,1353454860
JAX,HOU,1353445380,1353454320
GSP,ATL,1353451500,1353454740
MCO,DAY,1353446520,1353454740
COS,DEN,1353451860,1353454260
DEN,SLC,1353449160,1353454140
DTW,DEN,1353444540,1353454560
ATL,CLT,1353450360,1353454980
IAD,CLE,1353448500,1353454800
PIT,PHL,1353451200,1353454920
PHL,CLE,1353449940,1353454920
LGA,ATL,1353445020,1353454500
SLC,ONT,1353448740,1353454740
PHX,LAX,1353448380,1353453720
ALB,CLE,1353449400,1353454440
BOS,IAD,1353448200,1353454440
GEG,DEN,1353447600,1353454980
MDW,MSY,1353447420,1353454800
IAH,BNA,1353448620,1353454980
JFK,BNA,1353446160,1353454800
BUF,JFK,1353449160,1353455100
YUM,PHX,1353452100,1353454980
DEN,OMA,1353449280,1353454560
DEN,SFO,1353444360,1353453900
SLC,MSO,1353448980,1353454680
HOU,BNA,1353448260,1353454200
CLT,SRQ,1353446280,1353454560
ATL,SFO,1353435360,1353455280
MCI,ATL,1353448020,1353454620
SMF,IAH,1353442980,1353455760
BWI,LAS,1353435600,1353453300
EWR,PHL,1353452460,1353454920
MCO,DCA,1353447180,1353454800
ATL,RIC,1353449040,1353454560
MSP,MOT,1353449220,1353454320
IAH,ATL,1353447660,1353454560
DEN,SAT,1353447780,1353454380
MAF,IAH,1353449820,1353454740
DTW,GRB,1353450660,1353454800
DCA,AGS,1353449520,1353455100
LAS,PHX,1353450300,1353454320
EWR,ORD,1353447000,1353455700
PHL,MCO,1353444900,1353454800
IAD,CKB,1353451320,1353455160
MCI,CLT,1353446520,1353454500
AVP,ORD,1353447000,1353454620
MCO,PHL,1353446220,1353454320
MDW,BNA,1353449880,1353454260
JFK,RSW,1353443520,1353454500
DTW,MBS,1353452040,1353455040
IND,DTW,1353450240,1353454740
RNO,LAS,1353450300,1353454320
SLC,FAT,1353449400,1353455100
DFW,MEM,1353450000,1353454500
MCO,ATL,1353450300,1353455220
FLL,EWR,1353445320,1353455340
DFW,IAH,1353452100,1353455760
SAN,PHX,1353450900,1353455160
MDW,MSP,1353450840,1353455820
MCO,PIT,1353447120,1353455220
ORD,MEM,1353450120,1353455820
DAL,ATL,1353448440,1353455400
IAH,SFO,1353438180,1353454860
DTW,IAD,1353450180,1353455400
ORD,GRB,1353452280,1353455400
IAH,SAV,1353447960,1353455520
DFW,DTW,1353444660,1353454860
SLC,STL,1353444660,1353454920
AUS,IAH,1353452220,1353455700
LSE,ORD,1353450720,1353455460
BOS,PHL,1353450300,1353455640
DAY,DTW,1353449940,1353454620
RIC,CVG,1353450720,1353455400
ATL,PNS,1353450120,1353454320
OMA,MEM,1353449760,1353455220
RDD,SFO,1353450240,1353454740
RIC,ORD,1353448440,1353455040
IAH,RDU,1353446880,1353455460
RSW,DTW,1353444780,1353455220
BOS,ORF,1353448800,1353454980
TPA,PHL,1353445920,1353454680
SFO,SEA,1353447960,1353454980
IAH,CLT,1353447600,1353455520
SEA,PSP,1353445260,1353455040
LGA,MIA,1353442800,1353455580
DCA,DAY,1353450000,1353455220
ILM,DCA,1353450600,1353455280
LIT,CLT,1353449340,1353455820
ATL,TPA,1353450180,1353455280
SFO,EWR,1353435060,1353455700
ATL,PBI,1353448740,1353455460
STL,MDW,1353450840,1353454260
SBN,ATL,1353448920,1353454800
SEA,ORD,1353440940,1353455520
BWI,CLT,1353450180,1353454920
LAX,ORD,1353440940,1353455760
MSP,LGA,1353445920,1353455040
ORD,TVC,1353451020,1353454800
BOS,DFW,1353441660,1353455580
PVD,CLT,1353447960,1353454980
PHL,BGM,1353451680,1353455160
JFK,LGB,1353433740,1353454800
ORD,ATL,1353448980,1353455520
DEN,MCI,1353449580,1353454980
DEN,RAP,1353451680,1353454860
FAY,CLT,1353451380,1353454980
BUF,LGA,1353449280,1353454680
ORD,IND,1353451440,1353454980
MCI,IAH,1353448500,1353455040
ATL,TUL,1353448320,1353455280
CLE,MSP,1353447240,1353455160
AUS,EWR,1353443520,1353455640
GSO,DTW,1353448860,1353455040
MCI,SLC,1353445200,1353454740
GJT,DEN,1353451740,1353454920
MCO,CLT,1353448860,1353454800
GEG,DEN,1353447540,1353454860
ATL,MCO,1353449820,1353455160
DEN,FSD,1353450540,1353455280
SLC,GTF,1353449160,1353455580
MCI,LAS,1353444240,1353455220
ORD,BWI,1353448740,1353455520
PHX,MRY,1353448140,1353454920
DRT,IAH,1353451080,1353455760
SEA,IAH,1353440940,1353456180
DTW,BNA,1353449760,1353455400
ATL,ORD,1353448380,1353454980
BTV,DCA,1353449880,1353455340
TLH,DCA,1353448740,1353455580
OKC,IAH,1353450240,1353455580
HOU,ELP,1353447900,1353454680
CLT,RIC,1353452100,1353455760
LNK,MSP,1353451860,1353456240
JFK,FLL,1353443940,1353455700
ORD,MEM,1353449640,1353455520
OMA,DTW,1353447600,1353454980
RNO,DEN,1353447900,1353455100
DTW,CMH,1353451860,1353455160
PHX,PHL,1353439620,1353455640
SAN,SMF,1353449820,1353454980
MDT,CLE,1353448440,1353454560
DFW,MSP,1353447240,1353455760
HOU,ATL,1353448080,1353455100
DCA,ATL,1353448500,1353454980
ATW,DTW,1353450420,1353455700
ORD,LGA,1353448680,1353455700
BHM,DTW,1353447720,1353455460
LEX,CLT,1353451440,1353455640
CLT,SAT,1353445140,1353455460
MSY,IAH,1353451380,1353455640
JFK,CLE,1353448500,1353454860
EWR,DTW,1353448500,1353455940
DTW,BNA,1353450180,1353455100
DFW,MEM,1353450900,1353455760
SEA,LGB,1353446400,1353455760
FLL,LGA,1353445500,1353454740
LGA,ORD,1353445800,1353455040
SEA,LAX,1353446100,1353455880
SAT,DAL,1353451020,1353454620
MEM,LAS,1353442320,1353455040
SLC,ORD,1353444180,1353455580
STL,EWR,1353446580,1353455460
CLE,SDF,1353451200,1353455400
SAV,CLT,1353451500,1353455400
BNA,DEN,1353445080,1353455400
EWR,SAV,1353446580,1353454920
STL,PHX,1353443520,1353455040
LGA,PHL,1353450240,1353455700
PHX,MCI,1353446520,1353454680
BTR,IAH,1353451920,1353455580
MLI,DTW,1353450240,1353456000
DEN,TUS,1353449400,1353455640
SBA,SEA,1353447300,1353455640
DTW,ATL,1353448500,1353454620
ATL,BHM,1353451860,1353455280
LAS,PHX,1353450780,1353455040
SDF,DTW,1353450120,1353455340
TYS,DTW,1353448860,1353454920
BMI,DTW,1353449580,1353455040
MSP,STL,1353450120,1353455040
CMH,BOS,1353447300,1353454860
JAX,DTW,1353447000,1353455340
PIT,BWI,1353451920,1353455280
HPN,PHL,1353451800,1353455460
TUL,MEM,1353451920,1353455940
DCA,DEN,1353442980,1353455940
SFO,DFW,1353443640,1353456000
AMA,IAH,1353449820,1353454980
MYR,DCA,1353450300,1353455520
ATL,DTW,1353447900,1353455040
CLT,CVG,1353450840,1353455820
PNS,ATL,1353450840,1353455040
PSP,PHX,1353452520,1353455940
ORF,ATL,1353449700,1353455760
PIT,JFK,1353450180,1353455460
RIC,BOS,1353449880,1353455160
PHX,LAX,1353450420,1353455100
SAN,PHX,1353451020,1353454800
BOI,MSP,1353446220,1353455400
CHS,MDW,1353448440,1353455520
BOS,PHL,1353448620,1353455040
PHL,LGA,1353452280,1353456120
JFK,BOS,1353451920,1353455580
ATL,MOB,1353450660,1353454740
PWM,DTW,1353446400,1353455100
SFO,SEA,1353448560,1353455340
ATL,MDT,1353449040,1353454980
LGA,IAH,1353441240,1353455220
MYR,CLT,1353451200,1353455100
LAS,SFO,1353447960,1353456120
PHX,BUR,1353450420,1353455040
SEA,PDX,1353452460,1353455640
LAS,EWR,1353437880,1353456000
DCA,BDL,1353450360,1353455280
ORD,MSN,1353451920,1353455160
LAX,SFO,1353448260,1353455340
CLT,MGM,1353451500,1353455640
CVG,MSP,1353448680,1353454920
PHX,HOU,1353446520,1353454980
AMA,DAL,1353451740,1353455340
PHL,ORD,1353448500,1353456180
IAH,LIT,1353450780,1353455340
CAK,PHL,1353451380,1353455880
DTW,CVG,1353450780,1353455820
ORD,CMH,1353451860,1353456120
DFW,LAX,1353443940,1353455520
JAX,FLL,1353451260,1353455100
IAD,DEN,1353442860,1353455580
ALB,ORD,1353448260,1353456000
DTW,ELM,1353450600,1353454980
DEN,SNA,1353446940,1353455280
SEA,GEG,1353451920,1353455100
SLC,ABQ,1353449160,1353455640
ROC,DTW,1353450240,1353456240
BTV,LGA,1353451860,1353456060
LAS,DTW,1353441480,1353455820
JAX,PHL,1353448440,1353455700
DCA,PVD,1353451500,1353455820
ROC,PHL,1353451380,1353456240
PVD,PHL,1353450840,1353456000
CLT,BTR,1353447660,1353455520
LBB,LAS,1353447120,1353455700
MSP,PHL,1353446820,1353456180
BUF,EWR,1353450720,1353455820
BUR,SFO,1353449580,1353456060
DEN,MSO,1353448560,1353455640
MDT,DTW,1353449640,1353456060
BLI,SEA,1353453120,1353455460
BWI,ORD,1353448620,1353456060
CLT,ORD,1353448680,1353455580
EWR,FLL,1353445020,1353456240
PHX,LAX,1353451020,1353455580
IAD,JFK,1353448920,1353455940
SJC,PSP,1353450480,1353455460
RDU,DTW,1353448740,1353455880
PHX,ONT,1353451200,1353455340
LYH,CLT,1353451980,1353455580
IAH,LAX,1353443820,1353456060
IAH,HSV,1353449340,1353455340
MSO,MSP,1353446760,1353455280
DCA,BOS,1353450420,1353455460
PHL,ORF,1353451680,1353455400
SAN,SEA,1353445560,1353456120
JFK,BTV,1353450420,1353455100
CLT,PGV,1353452280,1353455520
SWF,MCO,1353445560,1353455580
FNT,ATL,1353448500,1353455220
PDX,LGB,1353446100,1353455700
RSW,MSP,1353443100,1353455880
IAD,SFO,1353434940,1353455700
SAV,LGA,1353448260,1353455520
SAN,SJC,1353450780,1353455220
EWR,FLL,1353445020,1353455220
RIC,CLT,1353451860,1353455640
AVL,ATL,1353453180,1353456000
IAD,ORD,1353449520,1353456180
MCO,EWR,1353447720,1353456360
CAE,ATL,1353452700,1353455880
HRL,IAH,1353451920,1353456180
SLC,GEG,1353449160,1353455700
LAS,SAT,1353446340,1353455220
FLL,MCI,1353443160,1353454920
GRB,MSP,1353452520,1353455760
CAE,IAH,1353446460,1353456000
DAL,HRL,1353450840,1353455220
PHL,CLT,1353449940,1353455400
DEN,ELP,1353449160,1353455520
TPA,JFK,1353446520,1353454980
LGA,PHL,1353451860,1353456000
ICT,ATL,1353448140,1353456120
ATL,TLH,1353451740,1353455580
ATL,STL,1353450420,1353456180
ROA,CLT,1353452400,1353455580
CLT,PHX,1353440400,1353455280
MSY,MEM,1353450960,1353455820
CAK,DTW,1353450300,1353455460
CLT,RDU,1353452580,1353456240
CLT,CHS,1353452400,1353455700
SYR,DTW,1353449520,1353455760
GSP,PHL,1353450900,1353456120
SEA,MSP,1353444660,1353455340
IAD,RDU,1353451920,1353456180
PHX,ATL,1353443100,1353455400
FSD,DEN,1353449520,1353455640
TPA,ORD,1353446880,1353456360
JAX,CLT,1353450780,1353455520
IAD,CAE,1353450540,1353455460
DCA,GSO,1353451860,1353455940
IAH,PHL,1353445620,1353456060
ORD,EWR,1353449040,1353456180
SRQ,ATL,1353449760,1353455760
EWR,BDL,1353451800,1353455640
CVG,DTW,1353450420,1353455820
HOU,BWI,1353445200,1353455460
PHX,DEN,1353449700,1353455700
LAX,ORD,1353439740,1353455220
SLC,PDX,1353449160,1353456300
MCO,FLL,1353452400,1353455880
SYR,ORD,1353449580,1353456000
LGA,DTW,1353447900,1353454920
DFW,MOB,1353450900,1353456360
PHX,TUS,1353453000,1353455760
AVP,DTW,1353449160,1353455520
PHX,PDX,1353446220,1353456120
ORD,FAR,1353448500,1353455940
JAN,MEM,1353452280,1353455220
DAL,LIT,1353451980,1353455820
DEN,FSD,1353450960,1353455760
SDF,DEN,1353445920,1353456480
EWR,ORD,1353447840,1353456360
LGA,CMH,1353448020,1353456000
SLC,TUS,1353449040,1353455400
RDU,ORD,1353448620,1353456240
SJC,IAH,1353444000,1353456300
IND,IAH,1353448440,1353456600
IAH,TPA,1353448800,1353455820
LGA,BOS,1353452040,1353456480
ATL,PIT,1353450120,1353455820
LGA,TPA,1353444300,1353455460
ILM,PHL,1353451020,1353455640
IAD,SCE,1353451200,1353455700
DAY,DEN,1353445560,1353455340
OAK,SNA,1353451140,1353455640
TUL,IAH,1353451020,1353456060
ISP,PHL,1353451620,1353455760
DAL,AUS,1353452820,1353455640
ATL,CMH,1353450960,1353456300
SMF,DEN,1353448500,1353455880
TUS,DFW,1353448080,1353456540
DEN,EWR,1353442920,1353456480
PHL,DEN,1353442500,1353455700
SAF,LAX,1353449640,1353456480
JFK,IAD,1353451740,1353455820
STL,TPA,1353447720,1353455160
PDX,STS,1353449940,1353456720
SAN,MSP,1353443220,1353456300
DFW,SEA,1353440820,1353455580
ATL,DEN,1353443820,1353455520
BWI,BOS,1353450240,1353454560
SAV,ORD,1353448020,1353455820
OAJ,CLT,1353452520,1353456240
DTW,CLT,1353449940,1353455520
SAN,BNA,1353442080,1353455820
CLT,EWR,1353449520,1353455700
TUS,ATL,1353444000,1353456060
ATL,SAN,1353439740,1353456240
ATL,LAS,1353439860,1353455760
SMF,MSP,1353444240,1353455820
MDW,SAT,1353445680,1353456240
PSC,SEA,1353452400,1353455700
RDU,IND,1353450060,1353456060
AUS,MEM,1353450180,1353455460
MCO,ATL,1353450300,1353456300
SEA,CLT,1353438720,1353456300
JFK,CVG,1353448560,1353455640
PDX,MSP,1353444900,1353456240
SBP,LAX,1353451740,1353455940
IAH,LAS,1353444060,1353455940
MSP,SNA,1353443160,1353456540
MSN,MSP,1353452700,1353456720
FLL,CLT,1353449100,1353455940
SFO,SEA,1353448560,1353456360
DEN,IAH,1353449340,1353456780
ABE,PHL,1353454620,1353456480
STL,DTW,1353450600,1353456540
IAH,PNS,1353451560,1353456480
ORD,CLT,1353449580,1353456180
ATL,LGA,1353447900,1353456180
GRR,CVG,1353451860,1353455640
PVD,EWR,1353452760,1353456780
ORD,BOS,1353448260,1353456660
MCI,CVG,1353450480,1353456240
DCA,DTW,1353449880,1353456300
TLH,ATL,1353451800,1353455820
ALB,PHL,1353452220,1353456600
DTW,EWR,1353450660,1353456720
LAX,DTW,1353440400,1353456960
PHX,MCO,1353442620,1353456660
LAX,COS,1353448860,1353456180
TUS,LAS,1353451680,1353455880
SGF,MEM,1353451680,1353455400
IND,RDU,1353450240,1353456480
SAT,DFW,1353452760,1353456780
LAX,CLT,1353440460,1353456600
PHX,CLT,1353442500,1353456420
PHX,FLG,1353452700,1353455640
MCO,LGA,1353446820,1353456060
MCO,CVG,1353448440,1353455940
CLT,PHF,1353451980,1353456000
BDL,PHL,1353450720,1353456360
AUS,IAH,1353453000,1353456780
MIA,RDU,1353449580,1353456840
IAD,STL,1353448500,1353456480
LGA,FLL,1353443400,1353456120
LAX,IAH,1353445860,1353457080
IAH,LGA,1353445020,1353456480
ATL,MIA,1353450300,1353457080
EWR,CLE,1353452220,1353456960
PHL,FLL,1353444180,1353456060
PDX,DEN,1353447180,1353455580
MSY,CLT,1353449580,1353456360
CLT,LGA,1353450840,1353456840
DTW,BWI,1353450780,1353456420
PDX,SFO,1353448140,1353456180
MHK,DFW,1353452220,1353456960
ABQ,STL,1353447960,1353455880
FLL,JFK,1353445980,1353455340
FAR,MSP,1353452880,1353456180
JFK,MEM,1353445380,1353455280
IAH,MCO,1353448680,1353456060
ORD,LIT,1353451140,1353456660
OKC,MSP,1353449160,1353456540
SEA,DFW,1353443460,1353456660
SFO,JFK,1353436800,1353456840
BTV,CLE,1353451380,1353456840
ORD,SFO,1353439680,1353456840
IAH,MOB,1353452460,1353456660
HOU,DAL,1353452760,1353456060
DTW,RDU,1353450120,1353456240
ORD,MSP,1353451320,1353456660
EWR,CLT,1353450840,1353456660
CLT,XNA,1353448020,1353456240
EWR,MCO,1353446520,1353457200
SAN,CLT,1353439020,1353456060
DCA,SDF,1353450060,1353456420
ATL,AUS,1353446700,1353455460
CLT,VPS,1353451260,1353456720
LAX,SFO,1353449460,1353455640
ATL,AUS,1353446280,1353456000
CLT,GNV,1353451920,1353456660
HOU,JAX,1353449580,1353456180
PHL,ATL,1353448500,1353456240
IND,LAS,1353442740,1353455940
SLC,BUR,1353448800,1353456060
LGA,BUF,1353450840,1353456480
EVV,ATL,1353452520,1353456540
BWI,JFK,1353450480,1353456540
ORD,ROC,1353450240,1353455940
PWM,DCA,1353450540,1353456300
MDT,BOS,1353449520,1353456180
LAX,LAS,1353452400,1353456420
PHX,ORD,1353443460,1353456000
LAS,LAX,1353452400,1353456180
LAS,PSP,1353451800,1353456060
CLT,JAX,1353452220,1353456480
PNS,TPA,1353451200,1353456240
LBB,IAH,1353451080,1353456420
BOS,DEN,1353442740,1353456660
SFO,DTW,1353439800,1353456600
BHM,MEM,1353452280,1353456960
SNA,SJC,1353452100,1353456360
LAX,PDX,1353446940,1353455640
DTW,TVC,1353452160,1353456060
ORD,XNA,1353451560,1353456900
ORD,PHL,1353449820,1353457140
CLT,DCA,1353452340,1353456540
CLT,CAK,1353452040,1353456900
BGR,LGA,1353451200,1353456720
ORF,JFK,1353450420,1353457380
CAE,IAD,1353451800,1353456180
MCO,ORD,1353447060,1353457200
SNA,IAH,1353444840,1353456240
RDM,PDX,1353454320,1353456780
DEN,PHL,1353443340,1353456480
SFO,CLT,1353439320,1353456720
DAL,MAF,1353452040,1353456000
ATL,PHL,1353449460,1353456660
MCI,DAL,1353450480,1353455340
SFO,BOI,1353451260,1353456480
GRR,DEN,1353447600,1353456600
CVG,MEM,1353450720,1353455940
SEA,SMF,1353449940,1353456420
GEG,MSP,1353446760,1353456540
DTW,ABE,1353451080,1353456060
ORD,PIA,1353454200,1353456540
PIT,ATL,1353450420,1353456180
ATL,PHF,1353450840,1353457080
PIT,CVG,1353453180,1353456600
FWA,ATL,1353450660,1353456480
PHX,ABQ,1353452640,1353456480
TPA,EWR,1353448320,1353456780
MSP,ORD,1353450720,1353456300
MDW,DEN,1353447720,1353456360
BNA,CVG,1353452280,1353456420
DEN,AUS,1353449040,1353456240
STL,LGA,1353448200,1353456300
SEA,PDX,1353453720,1353456420
CLT,BWI,1353451860,1353456300
PHX,SAN,1353452280,1353456360
ATL,DCA,1353450000,1353456000
PDX,SFO,1353448500,1353457080
MKE,MEM,1353450360,1353456300
CLT,ILM,1353453720,1353456960
LAX,PHL,1353438000,1353456960
MSP,EWR,1353446460,1353456420
BWI,BNA,1353449700,1353456060
SFO,SAN,1353450960,1353456060
CLT,TYS,1353453300,1353456840
SAV,DTW,1353447540,1353456540
ALB,BWI,1353451560,1353455640
BGM,DTW,1353450000,1353456300
CLT,IAD,1353452220,1353456420
OMA,MSP,1353452520,1353456660
DAL,HOU,1353452820,1353456660
ATL,RDU,1353451020,1353456720
GRB,DTW,1353451200,1353456900
DFW,MCO,1353448200,1353456060
LIT,IAH,1353451740,1353456480
MCO,DEN,1353442080,1353456720
LIT,DTW,1353448140,1353456660
LGA,PIT,1353450660,1353457140
BWI,PVD,1353452520,1353456480
OMA,IAH,1353448980,1353456540
